MSFT,IBM,SBUX,AAPL,GSPC,Date
-1.0782909052684477,-1.1474626238982126,-1.0468108944104086,-1.0344315700790585,-1.431041682016843,2009-06-09
-1.0366601049930748,-1.142612445807706,-1.055665319469896,-1.043863619200854,-1.44011054898251,2009-06-10
-1.0118586356510024,-1.1183615018454123,-1.0745547037643537,-1.0450092297403186,-1.4242399066797546,2009-06-11
-0.9675704559060384,-1.145845906786337,-1.065995460565279,-1.0563888456431632,-1.4205901868571742,2009-06-12
-0.9595986342290268,-1.1594725147993241,-1.078686798855741,-1.059749245497674,-1.4827734820560217,2009-06-15
-0.9569412547594361,-1.166401413263293,-1.082228530226302,-1.058756411894097,-1.5152613460713793,2009-06-16
-0.9365687512000146,-1.1737921544595702,-1.0733741051668146,-1.0616967545508045,-1.51874501005251,2009-06-17
-0.9525125001312917,-1.189266481215226,-1.0789819162940975,-1.0605511728752992,-1.497565762292058,2009-06-18
-0.9020239794451231,-1.1994288139029463,-1.0751450030631233,-1.0468039907215205,-1.4896581194183591,2009-06-19
-0.9719992105341828,-1.231070525816397,-1.0907878378474327,-1.0548613360599177,-1.5676013493390961,2009-06-22
-0.9666846627495084,-1.2329180840297878,-1.0775062002582017,-1.067692087510043,-1.5619056101990187,2009-06-23
-0.9551698796008824,-1.2396159808629634,-1.0760304842223056,-1.059252843127865,-1.545758378664197,2009-06-24
-0.9268252376326889,-1.1955025353160935,-1.0574361529441487,-1.045352912902158,-1.4923400133297613,2009-06-25
-0.9657988695929782,-1.2042789919934531,-1.0665857598640487,-1.0355007777185996,-1.4961002720728072,2009-06-26
-0.9206248966914842,-1.200814529384029,-1.0633390815097883,-1.0372955386998015,-1.4730685718360488,2009-06-29
-0.9285968239457494,-1.2333801140462535,-1.0854751441585069,-1.0355389647365816,-1.4949390507457636,2009-06-30
-0.904681147760207,-1.2236797846201195,-1.082228530226302,-1.0340115128812548,-1.4838516754623403,2009-07-01
-0.9640272832799177,-1.2955084762094298,-1.1002325622056899,-1.0447419206144433,-1.5582558903764383,2009-07-02
-0.979085344631918,-1.2973562217069785,-1.099937444767333,-1.0501262612859676,-1.5518965969823146,2009-07-06
-1.0384314801516283,-1.3310764934646129,-1.1126287186357386,-1.0623841208744833,-1.6008079527385328,2009-07-07
-1.0357743118365448,-1.3197594469266032,-1.110562703301073,-1.0554341701936092,-1.6048724776088614,2009-07-08
-1.0464034074058939,-1.287424890650051,-1.0928538531820982,-1.0587182248761149,-1.596245926690683,2009-07-09
-1.0508322676112913,-1.3162950110720584,-1.098461664309381,-1.0504698867198885,-1.6060613758311213,2009-07-10
